space,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority
daocity.eth,0.622648205904658,-0.05236657604243006,-0.24492807919523313,-1.0149170836202965,-1.0519945030586448,-0.07919809562155876,0.5959386207048988,-0.35611864910188074,0.7915246654768129,1.4481902934106872,1.7763755270326067,-0.2890846572519904
daovoice.eth,-2.5535448645532157,-0.9842479705359772,1.4847053971468616,-1.3887390991198376,1.1691849431420105,-0.15510577184154967,-0.008987272874186098,-0.6988559959883534,1.1362814318705678,-0.33618760124422753,1.1193171518464518,-2.9111672058384563
dapang.eth,-0.01502463902000704,-1.0523112776855104,-0.8017930713599595,-1.4813499598344553,1.2550556597618503,7.362332369508909,0.6153149247880322,0.3500894904003598,-0.30238834279491716,0.4985739300613111,-0.5083518000436927,0.19573583511740986
dapang1.eth,-0.0010985069003073896,-1.0198878304369678,-0.465039023928759,-1.4813499598344553,1.2550556597618503,3.5470086545859534,1.396619199146755,0.6262820387494342,-0.6092559800233477,0.03659618260695689,-0.06612142075661623,0.7335111800015485
dappradar.eth,0.08781208789642249,0.315395501639203,-0.8445275784323372,0.28827028338219907,-0.3569153455672239,-0.2372139468455845,-0.4315814848190774,0.3672237028726663,-0.03850033817653967,-0.27357494741419824,-0.3353160400928772,0.08866190717725182
dawow.eth,0.267688441627282,0.37725557666380594,0.32760474773875736,-0.027431688482184437,-0.5853057012432286,-0.24174859523581696,-0.793739188287134,-2.2995379719642544,-0.48726651779129687,0.23688184561749473,-0.5595980505529368,0.3091076413861983
decentralgames.eth,0.6995817769888587,-0.6817855199561002,0.6326233717009124,0.23295364040969493,-0.015609138432426289,0.4422006772179861,0.3303904126395906,0.26770621361804114,0.10774039311063344,-0.13729387546062585,0.38969379825453054,0.03531888314033572
decrypt-media.eth,1.1014262060530664,-0.3437932295415983,1.6353243449696155,-0.9912119171460788,-0.43532921509542477,-0.2774864461546194,-0.23673265655706166,-1.4248265119829968,1.340049692826335,1.1592878238626323,0.6314185465698838,-2.570500837028551
defjnite.eth,0.6832687670976255,-0.02855485582592235,-0.18318537044641578,-1.4813499598344553,1.2550556597618503,0.14873284377105958,1.1587144072396058,-0.4613236340641317,0.809061375446477,2.139214770855357,1.2529295184514546,-1.4778269034224913
deri.eth,-1.4067752789610255,-0.10539756912262883,1.0332526072955792,-0.008966913730920647,0.6531851475016622,-0.26526422040024855,-0.8339781792813084,-0.6993450792441894,0.44127561270828086,1.477855859174477,-0.05102868593208379,-1.158667072029613
derify.eth,0.3987834785638136,-0.7064152310200327,0.040860120331347845,0.18993734372391405,-0.1370059192667355,-0.03824610256343231,0.07051957331510454,-1.5295694296648634,1.2816063507530215,2.6867270684996454,1.113046636428775,-2.2839832492284473
deskvoting.eth,-0.35483321187082345,-0.9651183110177862,0.030074876842232555,-1.3974534376987593,1.0225277799915358,0.1794471029413651,0.1851977435300687,0.3399241972754551,-0.36953155494125217,0.3296241120764385,-0.2858247287228579,0.11616899181967558
devdao.eth,0.5330869296221322,0.151934977116185,1.0496312178809173,-0.5452028227297563,0.17772905280361756,-0.22540938781915995,0.3230853379893282,0.5792705397451924,-0.5896602045394282,0.08160437757942761,-0.3056599408808623,0.6629535126523067
dfkvote.eth,0.5762300619137998,0.34407949852292047,-0.5908772763625204,0.3056249608966648,-0.27967390333759373,-0.2825136926568119,-0.6762005060365663,0.16033013547011807,0.36932403564250416,-0.33618760124422753,-0.053457661440125794,-0.0741203038784197
dforcenet.eth,-0.9023965325339248,0.5535481340126864,0.0059761946862545495,-0.12037739528677747,-0.22839986469986573,-0.14036385883990363,0.5147788584558168,0.5128207476891377,-0.3081903116445908,-0.29625385592639236,-0.11557721143444397,0.3190213066912253
diadao.eth,-0.4379460760868604,-0.46483690011989204,0.26808118625447336,0.20978749795791465,0.29047251448296374,-0.11790999804863314,-0.30542468331199946,0.303972600119581,-0.19832958620712318,0.4572268578876383,0.09390352885945843,-0.007963452360430964
digitalriyal.eth,-0.4305022288115756,-0.20140459125864324,-0.27963016655583406,-1.4813499598344553,1.2550556597618503,9.448765934676368,0.351713065221468,0.4653894973694993,-0.20806128703470375,-0.33618760124422753,-0.4406665016844246,0.2864874807095433
dinero.xyz,0.430988471403969,-1.0440586406397574,0.13408403798743598,0.155256560486571,-0.42483633082675964,-0.021727455341739404,-0.36200568237060105,0.46054710508113167,-0.33900063730078567,-0.01146199691362921,-0.14470599254450892,0.5179971641781286
dodobird.eth,-0.13619163797847844,0.5085832993854128,0.011287034094699906,0.36393401285515237,0.08323668556739386,-0.2745338374669225,-0.38425093308124963,0.1006655208337171,0.482251147794572,-0.33618760124422753,-0.06475379895416958,-0.10903103925944813
dogamoni.eth,0.4870152894527614,-0.23582211400294736,-0.22607946820119212,-1.4813499598344553,1.2550556597618503,21.712270383653436,0.29833612010618343,0.4771942174717392,-0.28565717648123395,-0.20916793948435214,-0.2460933564759746,0.369348882869657
dogelondao.eth,-0.4064154758017002,0.1701190447353789,1.0518347599506002,0.026653435755541466,-0.14918724488942361,-0.30733840469403817,-0.5381670537963088,0.04322910993104382,0.2294602221262225,0.7510649833431648,0.27517969889295474,-0.17069155088413934
doodles.eth,0.7700239322110782,0.21819808108878047,0.6494831010251301,-0.5286400736260664,-0.6788557190938687,-0.07655742292699734,0.10176296951855429,0.20872775248457429,-0.12557094635052524,-0.05497849303199436,0.16533364017360905,0.22310000422388301
dopedao.eth,-0.21882560315753008,1.0801855210806344,-1.4529523106167763,-0.1084425720826149,-0.7907315079624269,-0.08008053983853072,0.007304326418081857,0.4060790773179854,-0.3108163366467778,0.05918418023012392,0.03467204727457379,0.29184153332512397
dunjia.eth,0.3867167149796755,-0.3555671894325899,0.3587092939362106,0.16068793945101947,-0.3431130138901178,3.7835192403675038,0.1823657047664465,-0.047796600510786325,0.18867804189469023,0.8833851925345815,0.7807344087020782,-0.37449329783779123
dydxgov.eth,0.8366846310108992,-0.27712439529735544,-0.10749969866954419,0.3542637222392105,0.8738299121871665,-0.1326709849803532,0.11203019292602484,0.024629532011813293,0.5028132445547691,-0.04035807800149721,-0.028746533116093365,-0.18521627482938519
echelonassembly.eth,-0.008294605350330666,1.7783396881959215,-3.6183181762288545,-0.22873957454787838,-1.0293051531559037,-0.23691827383309294,0.3288887597893001,-0.001886388185853824,0.5334731348696762,0.21476432134381424,0.9612222742857439,-0.4852986942163495
elfi.eth,-0.0609753507068057,0.2673921307339382,-1.0218760590935734,0.35012524745933993,-0.14972160955177047,-0.20063270003889175,0.5275092852589767,0.6565923817344003,-0.6480637170960878,-0.03497542531676218,-0.5241794413355546,0.6851846980177291
ens.eth,1.157273203608235,0.5964737641680256,-0.7693767922587507,0.38957567915818236,-0.15831542984936725,-0.21009914476675975,-0.31027510304112016,0.07847873233502903,0.06435877236446996,0.5452933967673657,-0.09024004658300064,-0.42297067563189006
equationdao.eth,-0.5058120320444535,0.14624364406871498,-0.1778394144826512,0.19840415763278293,-0.4730274187819379,-0.09080105140069246,-0.34457679412454106,-0.2885172731339902,1.099698943627384,0.12329738645110773,0.15716758330972694,-0.9929903265700483
equilibriafi.eth,0.42632946829158297,1.0838208965535505,-0.7889846168479182,0.40553053263970706,-0.2658964486204935,0.18226178693029293,1.2015690634262841,-2.8705636991999444,-0.745825429504979,-0.3338356007061925,-0.7633133328821041,0.8760772236864497
eth6888.eth,0.635769496099171,-0.873831812225017,-0.11843100537103694,-0.6932674134448022,0.15283763442642703,3.118808518654641,-0.35998330868537876,-0.19373432775443933,0.9320302348617293,-0.02251552792892605,0.027480396402094865,-0.4038175910640785
etherfi-dao.eth,0.9381265217787766,0.5755386887266518,-0.37625395569104253,0.5824435172487525,0.836066987676945,-0.24203957845284851,-0.5110702448286161,0.6260507562806551,-0.6223847715624216,0.08891018313639901,-0.6689387309840253,0.6222242707726715
ethip.eth,1.6382059808685403,-0.34826958757694954,0.39446053593212,0.10730556309984977,0.0662744660641793,2.042307261906439,-0.32956690499140356,0.47218003983919843,-0.3267051119962382,-0.007653097486628213,-0.24323000885063356,0.3303120389389312
ethlizards.eth,0.2713259149017474,0.4261633331525987,-1.0433867499807006,-0.030593613051827964,-0.6585191236628725,-0.223634889975602,0.06671443191426923,-0.7828401187419323,0.5428132178430743,0.9436367428670165,0.8281024747634812,-0.0865176534773833
ethos-labs.eth,0.6375941793409514,0.31276487282614934,0.08878606198020085,-1.4813499598344553,1.2550556597618503,-0.05622786053872967,-0.3766856680713341,0.25818616531938426,0.12046759345306257,-0.09076770785583181,-0.14301166983290708,-0.13611492929141178
eulerdao.eth,-0.10122278990304978,-0.09539957755878409,0.1444892356529545,0.43176249802746525,0.4252012763468878,-0.11695307339245689,0.9644038894707884,0.3729088100428775,-0.06527012272082895,-0.24902223011043167,0.6567772032832037,0.0919701429450425
evmaverick.eth,-0.17134453199415045,0.34776086024873387,-0.8745749284804154,-0.990798255971017,-1.0306499854532105,-0.26373363213287737,0.5781748773761678,-0.6521014457671652,0.14381757344013749,0.2163221644415669,1.2768118692170989,0.3847247560162997
extradao.eth,-0.18670566763273014,0.016177798633395604,0.08350779792929601,0.32027826018725875,0.19588107146118766,0.15618959456973738,0.30470527814795645,-0.5623127350898058,0.08600372279761224,1.7835070819544567,1.115871705905263,-0.531073565985611
fabien.eth,0.03963814312807013,-0.8505683478494857,0.22735140889391361,-1.4179584628356852,1.0230085717268507,0.37411738361149116,0.011504903351589948,-0.697712786830925,0.3099536487236585,0.6537249047541571,0.7790382275402112,-0.5711892389021854
fantohmdao.eth,0.02465941002107481,-0.8441350753976559,0.500717842949573,0.19095283443693936,-0.5480724152508528,-0.08404678842230716,-0.4975207540966854,-0.026718463872303023,0.31739964516750635,0.32042620441770175,0.18328154125189355,-0.27740324663050736
fantomecosystem.eth,0.7387818002149065,2.3407940687929356,0.0,0.6447256390160804,1.2214414355385792,4.027047944421505,-1.9106612266261969,0.7214780763377285,-0.6927596941935341,-0.33618760124422753,-0.7633133328821041,0.818944149049728
fei.eth,0.11235975703430026,-0.007614422338690265,-0.490189786502753,0.4096075732976835,-0.15407576589371905,0.5367761783947295,0.2189911835697684,0.36712935139645025,-0.18132482560076654,0.15935208108359972,0.05489670229152584,0.2528810917090928
ffdao.eth,-0.7048468462766587,0.29299244237255856,-0.8489648078606208,0.08218536775016705,-0.36353732261367794,-0.23482951974244948,-0.7063910477423847,0.5757995093732545,-0.6971303058372914,-0.33618760124422753,-0.6997845938995353,0.823704471326263
figure1.eth,-0.5869097538621209,-1.1214422553551566,-0.3763458635950835,-1.0630088126990587,1.2090126678142235,9.333410232756053,0.048773851889309515,-0.04072831951330316,0.7191741250057876,-0.21783256401134637,0.4290103613107402,-0.33611115364902433
floki-inu.eth,0.7887984021181492,0.19474016956804951,0.07281543015745175,0.3506721815468823,-0.34791807310767275,-0.287436969921031,-0.7311912779152843,0.4639910561929227,-0.3060801584158715,-0.311097783689296,-0.5528194196028058,0.2881442142877164
flygame.eth,1.1826076033825992,-0.6133254510448981,0.05054252998926116,-0.69308015042396,0.162504595333519,0.7575741828125423,-1.6704016820668934,-0.3720774805686798,-0.05767708878232785,5.16674487213757,-0.6086149787636008,-1.4145156143872624
forgottengov.eth,0.22450661118981582,-0.12817374217585037,-0.9140549660646143,-0.041808753060904605,-0.744409724511523,-0.23659428886095907,0.9354164362286392,-0.038832961563063664,-0.06590542821648508,1.3805413763294614,1.1529696910876606,-0.19240391146648228
fortressdao.eth,0.1434222999701851,0.3754671385499401,0.7166837051262566,0.09330135322477635,-0.6782365760282673,0.37411738361149116,-0.34503958503249066,0.09309970003028871,0.15560212768879295,0.9786240285861283,0.2620056603642192,-0.26466426814387256
frax.eth,0.17118272958099784,0.7295250122873201,0.3569940401116553,0.4319171066653906,0.6267987413368005,0.8528604857440812,-0.00400906880677224,-1.5345048152262666,-0.49137922825213753,1.081950042323542,-0.11671143294527589,0.5943273646829851
freerossdao.eth,-0.14404488635976634,0.09910136928391772,0.5558281419628165,0.35211039184599036,0.18003566164390797,-0.20355535623753426,-0.6587473179653669,0.06776235155004132,0.42896361617701795,-0.12468368747345364,-0.04990145336840887,-0.4730675423479095
friendswithbenefits.eth,0.45904441514329214,-0.1561608272357347,0.052105175657587675,-0.2566781645748028,-0.5694234327323879,-0.15230493830249986,0.09015310847618549,0.12592486849473258,-0.3842412423712089,0.06363687922220904,-0.16915638032383504,0.421320734903363
fuse.eth,0.0,-0.29165119141824436,0.8085104977220533,0.08051251037274879,0.11629396321940326,0.203862802901172,-0.04578436950251427,0.00188638818585382,0.07549972473333477,-0.07413285580382728,0.11009635062333122,-0.47247444600576416
futera.eth,-0.9300110118978429,0.5676653314047131,-0.8606045229956207,-0.46965161136532524,-0.21265110403795143,0.6811030896768347,0.8824223929470691,-1.7334823791318592,0.668522115995057,3.7827519265833556,3.2346864026882667,-2.927810038298551
g-dao.eth,1.804081511317451,-0.849669342906747,0.18937197812476533,0.5977960969651147,0.8967263915132457,-0.18067923739890346,0.0035402670770066477,0.5203176445412814,-0.5601890720783211,-0.08523736397327283,-0.3449874095777445,0.5974727068699799
gasdao.eth,-0.06592057935569993,-0.012150561256844347,-0.36938080215430197,0.334608085434209,-0.25715502909945576,0.5202346060438917,-0.33611518139052216,0.2257091807072342,-0.3249498096261004,1.6832109363068202,0.03690041449558529,-0.11157412718576673
gauges.aurafinance.eth,-0.3087907085822164,1.2334303082165312,-1.223461550934098,0.3610688392164816,-0.19926401098421792,-0.04336039476679614,0.6988775244864566,-2.8822214666919113,-0.745825429504979,-0.33618760124422753,-0.7633133328821041,0.8767415519108479
gbc-nft.eth,-0.07785299853551449,0.6805671337277996,-1.130858333369062,0.07246564825373941,-0.36128871053229983,-0.3042274680925569,-0.6542386502524073,-0.5642318700175566,1.3964940382464328,0.9911116645151161,-0.07710609034166305,0.06325205248148104
gearbox.eth,0.9252621295739232,1.2489380996742303,-2.595014332260776,0.19536754728994593,-0.4650900367670576,0.41419580219010743,1.0565464609550517,0.5325460684867664,-0.4407875084297194,0.0553349522987707,0.17825433474653435,0.5887289084186654
gelato.eth,-0.7367262187920308,-0.3335164696813895,1.5685197939548525,0.2346109655264642,-0.2715375333671402,-0.2984089050674385,-0.9342852400407121,-0.9740590211967471,2.440636266054908,-0.22665857870409092,-0.048150684198487996,-0.2792611713583353
genesisblocks.eth,-0.33800251600130854,0.379093753424609,-1.2736541636607115,-0.18020483941051743,-0.7100385117700453,0.15589036309556834,0.8918056525872927,-2.8822214666919113,-0.745825429504979,-0.33618760124422753,-0.7633133328821041,0.8767415519108479
gitcoindao.eth,1.3590210407564167,0.3209973561076805,-0.7730172761104915,0.6247431187267496,0.976295554853393,0.08926945725431285,1.0472312750851889,0.2061019231101512,-0.13547764443031882,0.5954655098672541,1.0486687705939228,0.020113469663534566
glmrapes.eth,-0.47413073411426937,0.27772441639045425,-0.8336405012798472,-0.4552326783146944,-0.8374892973066911,0.6041635296555821,1.0065161986508173,-0.6874219563693119,0.4905165118380542,1.520815761897666,2.695768813103704,-1.1004040129352874
gm365.eth,1.2019379347110126,-0.8418564349253131,-0.11967303352834521,-1.4351984252748502,-0.6991374798922255,9.585955523395484,-0.04531356970601544,0.01829617781601671,0.5466110620058198,-0.11406495557245344,-0.2128611705187551,-0.6032292989184205
gmdao.eth,-0.11739293705821649,0.7763309661703421,-2.024160920928615,-0.883259976959397,-0.9818845579412533,-0.008570579901938854,0.637753193379313,0.2888548476073385,-0.06567869732636937,0.40319829736851126,0.48588379877777155,0.07967950484783477
gmx.eth,2.3914986069415605,-0.16198593616785542,0.3101440698169796,0.56694041236599,0.4712668813812791,-0.20192166636239564,0.23434543651817713,0.05865516909746607,-0.014963740747078718,1.5162462334586149,0.44476695310273995,-0.3264743235105874
gnars.eth,-0.6537453126269648,1.157280657268719,-2.038585350470075,-0.05320548170716825,-0.47917595736482244,0.26360855992312104,0.44123235575261527,0.4502106161263114,-0.32261590695089104,0.21632924278639662,0.2230276200491719,0.18330513355824782
gnosis.eth,0.9960536885367854,-0.15767039137198752,0.6585153894425471,0.20908993300927967,0.6051925652054941,0.12236396343112825,0.585549875234335,0.3635672866444728,-0.2152115135878923,0.43452804405175693,0.4747719608133745,0.10692386802374332
goldfinch.eth,-0.3602038568806203,0.4545641540629584,-0.06636459071461075,0.2846578920969045,0.17824065802122668,-0.08809015673589833,0.17267670238261168,-2.8822214666919113,-0.745825429504979,-0.33618760124422753,-0.7633133328821041,0.8767415519108479
golflinks.eth,0.48104881097666025,0.32545703174342067,-0.21269074695248563,-0.4898798398840845,-1.0441195982252682,-0.2704407474573944,0.3663431127347636,0.1352544699987041,0.10478769190837779,0.7752642986695352,0.6533329321413138,-0.19118949240720637
goopsnapshot.eth,-0.04342451003474447,-0.8455273394240711,0.5371830913293167,-1.0043657733705378,0.9325016789917026,0.14343581057042432,-0.33800029174841434,0.2180837037589114,-0.12243871376292415,0.7121586941903906,-0.05636637981514818,-0.11164325020245523
gotchivault.eth,-0.2682294843573405,0.6857507455465683,-1.0581852296563576,0.22083950626539647,-0.3863748463604435,1.0163535473259964,0.6606620168231034,-0.8225101038809256,0.34553208515898876,0.8890137183970627,1.7023941807055976,-0.3054458314148095
governance.qredo.eth,-0.46485133385269317,0.7675924444816768,0.06703863764815206,0.14288842742709082,-0.6572989266937522,-0.22783279909535084,0.3052125697321179,0.554612913917521,-0.37693429205637735,-0.33618760124422753,-0.248060435172122,0.47495781033297507
gramdao.eth,-2.218982738064001,1.8977464828667108,-2.272860076733802,0.34158696619702417,1.2014418857117373,-0.32664888723777685,-1.6729519824071957,-2.8822214666919113,-0.2548410308852712,-0.33618760124422753,-0.7633133328821041,-2.064458189400379
grayboys.eth,0.3054690101070207,0.49633696489714113,-0.734928135976531,-0.022965801699342845,-0.6377150595605484,0.5869402945456398,0.4446078218470229,-0.20153345935322223,0.8652022062818634,0.2903736974102579,1.5298771042179433,-0.734572488694475
gro.xyz,-0.30585832428124987,0.17795792098850094,-0.2860395955086595,0.20847537533255805,-0.1271979133996619,-0.06840906146949335,0.18990339751822627,0.12479292214459185,-0.0590177375642788,0.32996382037824673,0.2407667234798426,0.12874159715688788
guodanpi.eth,-0.5015711617635616,-0.6316787915057451,-0.27885390870628124,-1.2253901646613772,0.7585532706505211,1.933754624716066,-0.5688965802123114,0.0564812846560206,0.49598601212221827,-0.09011046041797917,0.03972230742980146,0.05144456001015309
hakka.eth,-0.32571982310148606,0.012053728564181831,-0.17983396908436933,0.2787503737338326,0.5258795343429018,-0.2802336559770852,0.23189142793440212,-0.6174597269655765,-0.5005410542791968,3.0628779668258304,1.0166046974855163,0.2871378150239625
halloweenbearsdao.eth,0.2989385428469784,0.37283901869461455,0.049215450644333504,-0.2750944949313019,-0.7958561095969342,2.9607871320769608,0.3503731727980691,-1.1218382609008737,1.3197432572573227,1.4063477655144865,1.8384576154951495,-1.475718839234842
harmony-mainnet.eth,-0.4714629270033365,-0.1976972531451895,1.8223302390228269,-0.19168986950075895,-0.28006573450788863,-0.2668685449834735,-0.5010871117836978,-0.7968010590901158,-0.05615026840290977,-0.033925930269431775,-0.1646599981641717,-0.12872121679805495
hashflowdao.eth,0.8385042102336547,-0.5935740156528169,0.28686331666240883,0.404513549087466,0.2438792429080992,-0.23559970264135674,-0.7951977921579411,-0.4113676323854308,1.2664756325855504,0.3768053324393572,-0.0652864737617362,-1.5149745521680253
hectordao.eth,1.0271312576218756,0.2800043483424217,-0.7443831663424126,0.20955378905855718,-0.6467133788485715,0.1724514650477648,-0.09850627578617639,-0.5260994839919662,0.23761705937191271,3.260887503243588,0.972589432825163,-0.9003638522449919
hi.mochilittlesister.eth,-2.184633633022884,0.16540415080479165,0.22860341704108755,-1.4813499598344553,1.2550556597618503,0.044839135876504,-1.0232133815419253,0.06352046209889607,0.5525555357338036,-0.33618760124422753,-0.15098957571139923,-0.5374110509822295
hop.eth,0.29296017571303923,0.7561613275036458,-1.1070541653394566,0.5603699771365442,0.4638259308673873,-0.07440700170315612,1.0688353680759795,-0.06321939509412135,-0.3895791522347722,0.1832552369124848,0.6049462870298246,0.2905913374463362
hubbleexchange.eth,0.057664466885586366,1.2659816146483605,-2.5314101535882956,-0.8196044854808112,-1.0336252571293287,-0.14843742881624641,0.8348805441032687,0.4693378374497912,-0.33441955971726156,0.12224642880663261,-0.015607582445839756,0.29916640538976313
hundredfinance.eth,-0.1601078077037648,-0.1302754051174208,0.3123472718766953,0.2601619629552941,-0.5372399250976052,-0.22195648407303092,-0.4439587211521913,0.3707276832896501,-0.13015438669104953,0.05427908440258853,-0.16551816972985456,0.09588523274797903
huwacoin.eth,0.1703865792391835,-0.6354856877671621,-0.06803593234016518,-0.8101895054947875,0.2873783067242712,1.9193624076401339,0.10853190404307324,-0.4907288043440944,1.015965301068959,1.1814201760421688,1.0600747990043917,-1.0512544651209415
hypergptdao.eth,-0.3959221728428785,-0.6339670197546036,0.1575978897429203,0.12742468796092488,-0.20219106283446048,0.6427152189651688,-0.355215954671427,-1.502406775325843,3.237428896754619,0.6977140258837891,0.6749510275325605,-1.0085032495767752
ideamarket.eth,-0.9864366941171626,-0.6360690954993313,1.8839388283480227,-0.3514531445630526,0.22822759526006034,-0.26664256721911783,-0.6544229690979647,-0.2039445520028964,0.9298078602655909,0.10265384668148281,-0.030794093010747692,-0.8420570928209008
ilv.eth,0.7169810841294374,0.6243649492062152,-0.8383463639499628,0.0009502550042195104,-0.6451599822962034,-0.30572705645180015,-0.837337073506513,-2.7442108341796705,-0.5289068543547945,0.9303244287706527,-0.7337892925926786,-3.9297437882171984
ilvgov.eth,-2.093170388708158,1.7670911380563554,-1.950989842273381,-1.4813499598344553,1.2550556597618503,-0.1406997731451533,1.4172681924398223,0.18457834958345012,0.032475765344038766,-0.12582233573063312,1.4429665799072913,0.5261743100171857
index-coop.eth,0.5836119611701288,-0.6337597537073758,0.34296892254628414,-0.144632618682501,0.31336539437571953,2.7373599670841458,-0.651940419828233,0.5909539171166288,-0.4947614211887129,-0.2507729192519813,-0.34009376445764117,0.576702596139558
infinex.eth,-0.2313885720632266,-1.1358686282117365,0.050566056792119694,-1.3878728212897602,1.1757899947487374,0.9520437111426276,-0.3608121191823731,0.5652279729915816,-0.4198549949184232,-0.24815427042297133,-0.5809657198126127,0.5090704050440007
instadapp-gov.eth,-1.045633913953084,0.28683664253985414,-0.6933070767555383,0.18745414012285683,0.10954617029823936,-0.3001896271856783,-0.3822788267588402,0.02906224018445551,-0.22336145503961322,0.7326117870626213,-0.3676696597409495,-0.18917652268811114
insuretoken.eth,-1.5889490358661924,0.30040511722329405,1.2525494530785466,-1.0345584498557845,0.17149080809204068,-0.2312253950370254,-0.10803279129877001,0.31226096180009966,0.08176482539907212,-0.33618760124422753,0.01937175097176039,0.3074411474373479
iotex.eth,0.21798947174737737,-0.024646472789778176,0.8617120660514545,0.4674287844764435,-0.11339189769260746,-0.2909856148066414,-0.7002978557193092,0.6536587154166208,-0.5643981079586838,-0.33618760124422753,-0.6156862573274161,0.6791370537938959
itokenpocket.eth,-0.04581117952415107,0.0902201051825868,1.0176795951179216,0.088550615221923,0.20595442317467708,-0.30624383987228354,-1.5774939394531087,-1.7344860361984906,-0.3264845531817319,4.50505523289992,-0.4408631412931605,-2.8112737003219945
jadeprotocol.eth,1.2837515393608074,-0.12873659463035744,1.5049704210442245,0.018103122029841753,-0.5657173822124903,-0.27720079594703934,-0.5620824905939918,0.5771578421145048,-0.46301379181336094,-0.1687988904676625,-0.5580891168984455,0.5610736375819616
jbdao.eth,0.019395010975054826,1.2602218248811716,-1.19731464447155,0.25045713786372464,-0.5428625362117417,0.834860295210711,0.5331317199118352,0.2669758246164431,-0.039678941633899824,0.3054395696543836,0.6097598278619862,-0.07178427401509206
joegovernance.eth,1.0481372705659235,0.3330511268686548,-0.7084594658339479,0.618960959413486,0.9427710699359151,0.2843962821179118,0.5644563513813216,0.4778746856885304,-0.3998245532349322,0.31214924875549355,0.08731226968523002,0.31676480116772343
jpeg鈥檇.eth,0.0,0.16504092762756667,-0.2548577583266076,0.057200180988412536,-0.22302500464112077,0.2307966630438255,-0.5746813050403545,0.1745281915155937,-0.3774579060213273,0.3336461212608898,-0.23909898843450147,-0.1917938568989384
kalmyapp.eth,-0.26011749389529615,0.33018249956540563,-1.6485031754189041,0.2890722154535739,-0.6014279262197402,0.5946141657243628,0.32476611042319975,-2.8478534067760295,-0.7358088057996472,-0.2986934364233851,-0.28286191381692427,0.8609756081103531
kcc.eth,0.944025124413743,-0.6656955913294833,1.5671101275523678,0.31956368249877376,-0.29370581829861747,-0.28895010681042127,-1.6655066709959618,-0.5349363638557358,-0.3654125120508515,0.2316734639534586,-0.7063387685047119,-0.24899168686431258
keephopeif.eth,-1.2146344441768846,-0.8850636813620588,0.534162223691518,-1.2631880485800038,0.6635746361259905,12.12991209749099,0.3645558251842447,-0.9232366139717508,2.4201889341114913,-0.33618760124422753,1.3747156177740198,-0.28646020106907377
klimadao.eth,1.1447778670629598,-0.1148023102726933,-0.2266205644737726,0.4773240228285323,0.1010170106745341,-0.07394600239722958,0.14823055219602477,0.2650481917785632,-0.401683302652992,0.24694425665909722,-0.1561534750602355,0.3364525747364418
koba777.eth,0.17672268269315236,0.0017537768523031806,0.5398596498376391,-1.4813499598344553,1.2550556597618503,1.218857575798807,-0.15924907491935794,0.3999355811068179,-0.08833190945341508,-0.32016496185018795,-0.3394756057832611,0.1913724987491249
kogecoin.eth,-0.09462758278107909,-0.20907336228917758,-0.0775363953900671,0.11134475289831083,-0.2635724728213322,0.41547131448858576,0.12056573075688505,-0.40995183560141707,0.841710616822547,0.5727771381896771,1.127838369335853,-0.8522430924208683
kopio.eth,1.1979080778922493,-0.694008071300903,0.30398741479811214,0.10808455783756558,0.15717822764672665,20.68441130171517,-1.7144330069983493,0.6991384577282241,-0.668991076461318,-0.2799563579611451,-0.7165742560585067,0.7728787419702501
krausehouse.eth,-0.2416569240877524,-0.41544953362116144,-0.11087927567053425,0.062009569522566955,-0.1597992593330752,0.2774368203376655,0.7246259718862442,-0.4412211009225214,-0.22173950479138343,0.7427388857803815,0.46799018412964666,-0.0014797202411375263
kudasaijp.eth,-0.1319563922533806,1.7092037796204247,-2.553811553352801,-1.0689532081471285,-1.045534415702862,-0.2645068403063434,0.6601202293718917,-0.5416921347161454,0.2652850575233912,3.8355480785358824,2.8890384441936057,-0.8392292693652319
kuiclub.eth,0.3372621222649499,1.3623371434714275,-1.8888386624482318,-0.5080020340694817,-1.014344003614136,-0.01600141414491803,0.02926478941392902,-0.9121768617598696,1.4149314263180033,-0.33618760124422753,0.4348961163219883,-1.4766816834021972
kuiqian.eth,0.8949997521898021,0.20514411168106525,0.7054511268422923,-0.7648619072378287,-1.082383176196359,0.40393722492422596,-0.9413985907585423,0.24634089417144503,0.20653162252896318,-0.33618760124422753,-0.23514614644595058,-0.160533516096403
kuwaoracle.eth,0.9358621266413498,-0.63902000485789,0.3828692597370974,-1.4590727548888796,0.6449756412863699,2.46596650817791,-0.40516934657252157,-0.518132355427799,1.5761466579133436,-0.17348084387590854,0.2202002634463266,-0.8031909980373242
kwenta.eth,-0.2017212168805961,-1.1164697067173326,0.20247560237384962,-1.3867770135285022,1.1740240642461317,0.1773174345789222,-0.6608053814566061,-2.3256476285125687,0.04537034551034934,3.1440513534486607,-0.3338761684531461,-4.48588811008643
landshare.eth,-0.4005603407957132,-0.4024427258812981,0.011688955657545377,-0.018403509386116217,-0.35089819879004663,-0.18687693595684013,-0.1737156087803362,-0.1105523052124643,0.18217211794606614,-0.33618760124422753,0.11560223627696013,-0.23131729414432212
