space,avg_voters_per_proposal,median_voters_per_proposal,voter_turnout_proxy,gini_voting_power,hhi_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,mean_participation_count,std_participation_count,mean_robust_participation_vp,std_robust_participation_vp,z_rep_total_votes,z_rep_avg_voting_power,z_rep_median_voting_power,z_rep_max_voting_power,z_rep_voting_power_std,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_pct_aligned_with_majority,z_rep_is_whale_ratio,z_rep_active_duration_days,z_rep_avg_days_between_votes,z_rep_choice_entropy,log_n_unique_voters,log_total_votes,log_n_proposals,log_mean_sum_vp,log_mean_n_voters,log_n_voters_in_dao
snapshot.dcl.eth,-0.030822250694851294,0.06958250497017893,-0.6974197723737654,0.34355216002168043,0.23267967383964322,-0.09985021926562998,6.757177653432017,0.5240426921141164,-0.6974197723737654,-0.9307315951429359,-0.27589827052628907,0.23469832883003341,5.375599210551809,0.0,0.0,0.0,0.0,-0.05600386575371803,0.3868173934198916,0.8153173543493607,-0.7375746707038604,0.40321421342305935,0.900066585733907,0.28124547886998413,1.3966910762208555,1.163967183972576,1.956656839646673,1.672011172066851,0.3177643884231467,-0.03872667053942542,1.163967183972576
sniperalex.eth,-0.30853351853128097,-0.2803180914512923,-0.5704898517284732,-0.578318869784459,0.6922806552358582,0.1301921898198196,1.077581969567944,-0.283401620979945,-0.5704898517284732,-0.6696736959373488,-0.46318732300055404,0.6547954178526296,-0.12610950640001412,0.0,0.0,0.0,0.0,-0.35423800356654334,1.2098200420040082,0.04432604078771531,-1.3341137921823976,-0.03149801017366141,-0.5306700935116999,-0.6387336717655128,0.5247933463008838,-0.3068339916566945,-0.43865516258417825,0.572200791679717,-0.7254897554896405,-0.7871549523801588,-0.3068339916566945
snxgov.eth,-0.3309131185297852,-0.25646123260437376,-0.6342305195727832,-1.4521393223889685,-0.2245273406417144,1.2540840358618497,2.0959238401855274,-1.3194721681493993,-0.6342305195727832,-0.74244687375843,1.596703633505792,-1.872914074898671,2.9248484022724166,0.0,0.0,0.0,0.0,0.5507534815803499,-0.3696939649197834,-0.3359392151670434,0.40987458195090143,2.0191730191862773,-0.08331459453108411,-0.016041262408824926,-0.5013544814980173,-0.3505753779282226,0.266774377161568,1.6195330098868381,-0.04582706977865334,-0.9776739131692412,-0.3505753779282226
spartacusdao.eth,1.1740062619950509,1.6998011928429424,0.1384461003030535,0.2829871932734899,-0.4587742012702146,-0.38282510103910117,-0.22808121093208433,-0.49740125530138257,0.1384461003030535,-0.010848231627933358,0.08204729543573187,0.48211195564131143,-0.41320651839855493,0.0,0.0,0.0,0.0,0.24306656263461637,0.07382859965600211,0.19942671019369115,0.47019206247822043,-0.03149801017366141,-0.4030661037674259,-0.32574869189185063,-0.14145447023282243,0.613890613050267,0.2470264799213299,-0.4797949107924528,-0.1333842264603102,0.638989596404556,0.613890613050267
speraxdao.eth,14.966878687833898,18.14910536779324,0.5185409944977492,0.5799276519179482,0.614515059227142,0.791466583874127,-0.10145282147509552,1.2001049936200847,0.5185409944977492,0.8449487178701988,0.30399942480725084,-0.052610510863388825,2.0709332992829506,0.0,0.0,0.0,0.0,0.24429793314686155,0.21034209551572355,-0.33597075015518413,-0.16474500441903908,0.049964638380748584,0.5390668910645351,-0.15479489100346636,0.6643908381733467,1.6499015382164433,2.0522279861907626,0.21208958937301683,0.7579939783684461,1.6698840445749805,1.6499015382164433
spiritswap.eth,-0.03142784062561753,-0.02584493041749503,-0.19004072838370598,0.33771105662160106,1.1219866799559168,0.6576922596160789,-0.20312044903527895,-0.41435836044917523,-0.19004072838370598,-0.07311125031297538,-0.05651760113442047,1.297454474645302,-0.2612462977648282,0.0,0.0,0.0,0.0,0.27136012703118895,0.05453867482488478,-0.016047400151679523,0.5507953491543407,1.2626520005972235,0.23594814591383512,0.6168598318095581,-0.4543735073581762,0.04369708676071713,-0.18583263137615452,-0.11500800883329494,0.5826967810877125,-0.039522020641209146,0.04369708676071713
spookyswap.eth,0.6289667670026294,0.7614314115308151,-0.482933240396521,0.4761268467751049,-0.0005203077285802128,0.039237496179886026,-0.06334603309341617,-0.031558177531790195,-0.482933240396521,-0.37209086071786185,-0.12285219176210388,-0.38762055210615426,-0.2160678703603466,0.0,0.0,0.0,0.0,0.4057838868467472,-0.15943771898197173,-0.286808504309005,0.17482250496804583,0.034034909168398644,-0.13077912709203,-0.011399249249167114,-0.24840419131681787,0.9974872390941011,0.7528808808541709,0.30864081013811595,0.1708976433271582,0.44383921506932716,0.9974872390941011
staderdao.eth,-0.2502692080335027,-0.12922465208747516,0.2593125404492779,0.028920667821684544,0.08479883128795375,-0.3630627839149187,-0.24204750126321323,0.018573219209176553,0.2593125404492779,-0.25447203624175463,0.6472263501452075,-1.9392018040052381,-0.06239274908500856,0.0,0.0,0.0,0.0,0.6563957507611726,-0.569578489985819,-0.33618760124422753,0.6847793505648644,2.435888194185759,0.5948553563298195,1.1103724700152617,-0.49164435888651414,-0.8194998593996999,-0.8942055029373662,-0.3048247555617552,0.21413968483716841,-0.4988037438929473,-0.8194998593996999
stakedao.eth,-0.2110271210284373,-0.14910536779324055,-0.43938410858070315,0.2699795746888058,0.5977183530343285,0.19303924116988475,-0.053660011009681464,-0.059669197481713405,-0.43938410858070315,-0.47103500941929033,-0.196518846572753,0.47094770369526756,0.3160974816981203,0.0,0.0,0.0,0.0,-0.18915767975796988,-0.11042050330980666,1.1971205114668018,-0.5033820967789335,0.7492990071305579,0.6887892666660028,0.5563136331646884,0.3094341128010055,-0.061590997281244335,-0.003190554402209923,0.5092204508945221,0.2404499522885087,-0.374391506593976,-0.061590997281244335
stakewise.eth,-0.2786294599273199,-0.20874751491053678,-0.4252128633202726,0.03037983680558061,0.5687520603335163,0.1283869103868285,8.525920319311548e-05,-0.06652199440489974,-0.4252128633202726,-0.6267170780791149,0.6446373779007198,-0.5067084992037327,0.48610782739932284,0.0,0.0,0.0,0.0,0.44161971646945314,-0.25665798087973285,-0.27654391216421736,0.3792241933819735,3.23158479810128,0.9802603112522003,0.9442252816075856,-0.3393437731291211,-0.38337177255979293,-0.25027575131877916,0.5519786295652356,0.3754141497513403,-0.6165590346257521,-0.38337177255979293
starknet.eth,2.6527371696155955,3.0755467196819084,2.091721530870346,0.3468724411957072,-0.17395499493833952,0.6904828462117655,-0.28217183578827404,0.8608690914534174,2.091721530870346,2.593717097461417,-0.04124031622400827,0.5094562477137932,0.5515771650643306,0.0,0.0,0.0,0.0,-2.323430364718455,0.062389084014674065,1.9387169896485301,-1.0632346963059778,1.5467537390002881,-0.21703961183653758,-0.33630483256319016,0.7422218903147918,0.36033790064115795,0.4810495588835022,-0.5930008589528775,0.842769650841741,0.9404161323520845,0.36033790064115795
stp.eth,0.9413851442103164,1.7236580516898607,2.184717877741325,0.5545207776153613,0.5421883344821687,1.079192579148246,-0.2312253950370254,1.2718530492846278,2.184717877741325,0.5429837378655066,0.11928392811310813,-0.5240716942205557,0.2179320080433388,0.0,0.0,0.0,0.0,0.6947652690724088,-0.6550215802249509,-0.2867478244240859,0.7638766883840685,0.19333071443877925,2.3180797710347316,2.4826273197720283,-0.6012143542038243,-0.10122278990304978,-0.07932835026129174,-0.7347768570596914,0.4084819807750981,0.5657749105764597,-0.10122278990304978
strayshot.eth,-0.1917768957087234,-0.05765407554671968,0.09935681405891719,-1.4813499598344553,-0.36370112182787395,1.2550556597618503,0.22278168894936198,-0.16055120515551113,0.09935681405891719,-0.21949336551597498,0.38479124685307503,-0.415771105960343,0.01260378532797578,0.0,0.0,0.0,0.0,-0.18084775283617602,-0.08013114848131354,0.9237725500150736,0.09912753741797783,-0.03149801017366141,-0.4019003778484396,-0.5091666045221691,0.261548487042037,-0.5158408209101347,-0.5661733331129355,-0.1714688826794952,-0.8906602655385699,-0.3240128388895581,-0.5158408209101347
streamr.eth,2.5474110145782256,0.30019880715705766,1.7113427916911004,-0.20868753143539392,-0.2287269499967277,-0.4228691614038185,-0.2850518838784956,0.9926594953744307,1.7113427916910993,3.144766917538308,-0.07576454194596442,-0.4076443405981018,1.3110212696052133,0.0,0.0,0.0,0.0,0.3491497746370266,-0.13228210907733942,0.21363475806741178,0.053491356145552976,0.8474781793304105,1.2798429904959314,0.2663019178820649,0.036505769467082276,0.4173884504852418,0.7341081712049387,-0.3048247555617552,0.5669459851443548,0.9244954948751132,0.4173884504852418
superfluid.eth,3.20446713985473,4.777335984095427,0.8938828763027694,0.2629173249640457,-0.38591914778391895,0.6647281017173253,-0.1826182089425563,-0.1562776261038841,0.8938828763027694,0.7240740494831048,0.4707374936579754,0.16541779874424567,-0.2751881471911472,0.0,0.0,0.0,0.0,-1.0577555588043714,-0.6406261369984285,-0.24629317907774262,0.6573120467097,0.4300163567405176,0.02822351008606086,0.5140376951877602,-0.6032141760223824,0.738370867441237,0.4676506401048546,-0.6958553622445015,0.5526001594111263,1.0156830775116195,0.738370867441237
superraredao.eth,-0.1083138706349779,-0.04970178926441352,-0.08016448592162596,0.07058607083861171,-0.28861250017383805,-0.5796325545833985,-0.25912279974292307,-0.6663474409050316,-0.08016448592162596,0.22217928511675558,0.41478483432364405,-1.8106539560996229,-0.2937646792732473,0.0,0.0,0.0,0.0,0.6388503709804291,-0.5520611296705986,-0.2756824240997972,0.6631597025882174,3.6761417824533535,0.45059126532524973,1.0233222299261675,-0.5748081804526337,-0.18670566763273014,-0.4275338648027805,-0.23421548079836804,0.3827158983369176,-0.15400947477701246,-0.18670566763273014
supported.eth,0.8744051985828083,0.7375745526838966,0.09852950336207383,0.0017761276427059763,-0.3199395822963839,-0.41268276474060456,0.5202346060438917,0.33536990253496196,0.09852950336207383,0.5889749887024813,-0.20400501316653766,0.9624681006122637,0.2659409287527637,0.0,0.0,0.0,0.0,0.14279693946620403,0.19215876636118476,0.47494531278742425,-0.07607114926930161,-0.03149801017366141,-0.41961503588363486,-0.4693985845480898,0.6337714000152903,0.5229140969088673,0.5353419461038814,-0.05155491354369105,-0.42134602071488486,0.5422755144019793,0.5229140969088673
sushigov.eth,0.7296688685431958,0.061630218687872766,-0.5821794129181289,0.3382783024556489,0.5339556964102361,0.40488521374206027,0.12217834340935814,-0.18512592596761004,-0.5821794129181289,-0.6391817179756168,-0.5321623784175601,0.536230661832357,0.26839824242526744,0.0,0.0,0.0,0.0,-0.17293324773402968,-0.14056548728611123,1.756312206411704,-0.5854127828305123,0.14350209753106358,0.20457262429649226,0.005430086950220286,0.28910880558768837,1.2765223785369053,1.2551339290133159,0.8088292026390117,0.301565155260661,0.48686488162654357,1.2765223785369053
svs.eth,0.13645703660148217,0.13717693836978131,-0.354309008139835,-0.3936413337565819,-0.6155121677519416,-0.8683973369286785,0.28138044677358987,-0.3516856658108852,-0.354309008139835,-0.14459543411204076,0.10016314976151158,-0.5219104036384724,0.23404690026049849,0.0,0.0,0.0,0.0,-0.771323324437747,0.008370625075412362,0.7800814397428786,-2.137997922100552,-0.03149801017366141,-0.026975871716108133,0.03316937423280213,0.47430997899428173,0.4368158260159644,0.44059576641938475,0.3454454622552771,-0.5652182550421279,0.1400099558692219,0.4368158260159644
swaprsnapshot.eth,-0.2547242100240063,-0.25646123260437376,-0.20739292829900563,-0.23754871581776119,0.7458476740944141,0.1669474457171983,0.09015372492210887,-1.235957727966237,-0.20739292829900563,0.7565603377872967,-1.0100363183064163,1.0743443051137822,-0.5403929252192488,0.0,0.0,0.0,0.0,-0.22840471456232306,0.7566846602884864,1.0072683820768404,-1.1392039671456182,0.35674428957478427,-0.4647718037041383,-0.39390434146755815,-0.5886149833580471,-0.5187412444601982,-0.9499672686560954,-0.3437462503769452,-0.08586846077770706,-0.5153784184710198,-0.5187412444601982
swpr.eth,16.868930324419935,4.208747514910537,0.9204921411179176,0.5405126841957013,-0.15043582282682869,0.6327423250612954,-0.3087300892245488,-0.29524386057088575,0.9204921411179176,2.2988366298790672,0.06242936796441221,0.3981370146503689,-0.48331163298934865,0.0,0.0,0.0,0.0,-0.2758328632932096,0.8037681943903138,1.171860980644828,-1.2369753353414976,-0.015968230457245616,-0.24458571085857664,0.11575990041521073,0.2297744872049599,1.5674257365785773,1.0956643650638564,-0.8708255174751991,0.22179997120549877,1.7224121319759043,1.5674257365785773
symbiosisdao.eth,-0.14164790344228212,-0.10536779324055666,-0.25235716598409474,0.31413606155172125,0.22932216517225104,-0.10601508673851073,-0.09578383948996164,-0.9496324284343707,-0.25235716598409474,0.25720241411634764,0.38714094357479434,-0.4570295272924418,0.0589826561747159,0.0,0.0,0.0,0.0,0.4765150912140288,-0.2459108764630043,-0.2731492277263486,0.3083843939380113,-0.03149801017366141,0.17672354672742246,-0.10355759221527217,-0.633500122884189,-0.10655843764043135,-0.15331777589113163,0.13997393743394326,-0.10501614967523348,-0.21442641307677454,-0.10655843764043135
synapseprotocol.eth,-0.12072542216874169,-0.033797216699801194,-0.09017997779117945,0.3778379675181081,0.4417497656982773,0.061862379368744745,-0.18084132301034084,-0.09267246962503338,-0.09017997779117945,-0.3421895623968979,0.6389955595173152,-0.809930948028652,0.049128968207445084,0.0,0.0,0.0,0.0,0.5039048212003552,-0.3463409770814839,-0.08406850154371433,0.411683225052408,3.511484969425156,0.341356304973191,0.39831233251837933,-0.2994116373126101,-0.2049370961768834,-0.2518297050809706,-0.016648652170633136,0.3969563465916232,-0.17556733452955048,-0.2049370961768834
tcgverse.eth,-0.1820496366027046,-0.12524850894632206,0.18352534658416234,0.04282063097293942,-0.14198933250451443,-0.5214834817019159,0.07545010505469756,0.5122222314473637,0.18352534658416325,0.142890851994568,0.2922183071233168,-0.6828470403517194,1.8829844467172843,0.0,0.0,0.0,0.0,-0.6570268292690035,1.5796561096302681,0.5339221370703516,-1.6770456133785199,0.10468504902309772,1.4424063405395198,0.48974999492327326,2.216840124549972,-0.5364837675500203,-0.06589602027177885,0.3454454622552771,0.02298421770997301,-0.30055427826259457,-0.5364837675500203
theadmiraldao.eth,0.2508986156510229,0.6262425447316103,1.9922550502446836,-0.4521091108293693,-0.5200373057222792,-0.8894749760555276,-0.049087986238449476,0.7681165279800307,1.9922550502446836,1.3277882661888012,0.6548061799463273,-0.168237139610298,1.0365752250808875,0.0,0.0,0.0,0.0,0.5335239198667777,-0.33701918976575324,-0.33618760124422753,0.43148363186745203,-0.03149801017366141,0.38121135789451827,-0.02773482264484675,6.52641149219172e-05,-0.46353881431141086,-0.17007135940970872,-0.4307084938137812,-0.3025429925416509,0.23102786233205824,-0.46353881431141086
thegooddao.eth,0.3229530686312755,0.6699801192842942,0.013077731618886111,0.4928535298222705,0.1187292132776235,0.005858384599172611,-0.2856110012871873,-0.9027026291118333,0.013077731618886111,-0.20264533808634108,-0.26415278606283926,0.19196670802694968,-0.47360283027312045,0.0,0.0,0.0,0.0,0.31112123646238926,-0.194615936630477,0.3275753671596345,0.041857783816307385,0.29409163962366114,0.20188061143061567,0.9235056838713026,-0.5099990625910692,0.26602679056086387,-0.13674495884786855,-0.4547179860444523,0.4367588426553524,0.2801218182258638,0.26602679056086387
thegurudao.eth,26.558137718473965,30.25228628230614,4.080251392018932,-1.3435248665954245,-0.7739736390086522,0.6644911806745476,-0.29401435030692097,1.3071097749631588,4.080251392018932,3.144766917538308,0.8218103283092258,1.8070082894623212,1.4960274887209883,0.0,0.0,0.0,0.0,0.5465971698534194,-0.4618327176943102,0.0494206273855697,0.4643549003615972,-0.03149801017366141,-0.004750338342122603,-0.3617781986222459,0.22622584654670042,1.3478031428963666,1.6601648908999074,-0.6252460874811143,-0.34934648228245746,1.922753996217069,1.3478031428963666
theheaddao.eth,0.37968027890861067,0.061630218687872766,-0.4262735792227813,-0.5065899002599304,-0.23082086562309123,-0.5504147585465392,0.3869346838248596,0.4785782601710107,-0.4262735792227813,-0.300936286441732,-0.4619346392228077,0.2090053134648166,0.5816865164439531,0.0,0.0,0.0,0.0,-1.2520036394049503,0.4167695768074806,3.7612591198925562,-2.2577545269560977,-0.03149801017366141,-0.1254206671478195,-0.23122311492035413,2.019039436415405,0.747877588251435,0.8603069161577837,0.5878722971129452,-0.6191202155734323,0.3153210501268446,0.747877588251435
thelanddaoprop.eth,-0.2567529997711016,-0.15308151093439365,-0.18212523244774295,-0.504078767589613,0.09401730769783954,-0.33675047554511983,-0.06062645103305861,0.23357318041050923,-0.18212523244774295,-0.3671500665365705,0.11752021221670808,-0.34804952570994246,0.5326735707723718,0.0,0.0,0.0,0.0,0.04927834481353438,0.3599246840647942,0.47284004760906384,-0.11344688885114414,-0.03149801017366141,1.036621022357239,1.3919702803781386,0.8697623074218392,-0.5517348512864314,-0.3958564609679549,0.26926637437760154,-0.7326450651125535,-0.5231339164021661,-0.5517348512864314
theopendao.eth,4.761896737945226,7.5168986083499005,0.4039442188570356,0.4497709539450117,-0.6176712285390422,-0.05961732679333778,-0.08639424159015043,-0.13705624724789878,0.4039442188570356,-0.41243642076667536,0.33273236354381003,-0.4546567268146762,-0.04025429006923836,0.0,0.0,0.0,0.0,-0.9184049183867804,0.8645974564181558,4.099467048256845,-1.4911118728137345,16.929155341576067,-0.10456121086867248,-0.11815407129567812,1.3242628233291607,1.1167888197817668,0.9654938391116112,-0.3642626174092273,1.7297826691581095,1.178085160746213,1.1167888197817668
tokenlon.eth,0.01913897300396091,0.08548707753479125,-0.182269386768009,0.42662442659674404,0.09760349856520582,-0.12921524013227445,-0.2724473246326471,-0.5644385219286365,-0.182269386768009,-0.14873267924904202,0.057628333225251495,0.031462440868457474,-0.3654602581470281,0.0,0.0,0.0,0.0,-0.7485579143091919,-0.19843825671148208,4.403844749638389,-1.297570988208233,0.10622463211827927,0.457676970982741,0.7660420921455201,0.2206742009441429,0.11102529815486167,-0.1950921982683512,-0.2019702522701312,0.01517469565388189,0.022469346915857513,0.11102529815486167
tomoondao.eth,-0.05467801709969955,-0.1610337972166998,-0.5503291704890703,0.019634175889164884,-0.018111613419734777,-0.27600730126212036,0.20041522067730305,0.3680939811233534,-0.5503291704890703,-0.39428913506876445,-0.6911082951104742,-0.016528547242176003,0.23627177950649617,0.0,0.0,0.0,0.0,-1.8647459625456142,-0.46751905284872297,0.42871378178556135,0.29759230170123724,6.892820806153121,-0.006277750743637277,-0.11319383958378065,-0.23604027925847954,0.525168862633138,0.5257748676726335,0.7059746993473874,0.5987721986133702,-0.07117353792493372,0.525168862633138
toniya.eth,-0.33676491926764174,-0.2882703777335984,-0.7033736327592932,-0.497638564923545,1.3805734603017668,0.6514048272242805,6.521117775595239,-1.057736524256874,-0.7033736327592932,-0.7058210510910543,-0.5778101463837433,0.10753161109536905,-0.07631029079491997,0.0,0.0,0.0,0.0,-0.8035855893804397,-0.3587631636158129,5.126153720367019,-0.16498490307928967,-0.011230784857846331,-0.4803823882398646,-0.5711136849271535,-0.40787679541403987,-0.05485773847588046,-0.1710185280000997,1.230361178912394,-0.6346692784914802,-1.0444379184484378,-0.05485773847588046
tracer.eth,-0.2636501342027162,-0.21669980119284293,-0.28466278365968684,-0.35341691316547974,0.13500267339603406,0.09837680864796158,-0.05506100514735348,-0.9037492485498119,-0.28466278365968684,-0.06683168819065997,-0.6313414688113066,0.8273397278515813,-0.30897243553979503,0.0,0.0,0.0,0.0,-0.6158295187179084,0.45218149009418995,4.987671810599834,-0.5100785221577346,1.3991630601668958,-0.20283051306799066,-0.16450152787516073,-0.3411472093183503,-0.4835747964313303,-0.7215058517350827,-0.05155491354369105,0.2148131589422659,-0.5505479711654221,-0.4835747964313303
treasuregaming.eth,2.626132134491339,1.3578528827037772,0.35995874503867376,0.5590271731661599,0.18887915623653023,0.5414551771489136,-0.17780406794596493,0.6385535296260426,0.35995874503867376,1.0771399053658965,0.6000828164041961,0.02181683339719694,0.547811358021826,0.0,0.0,0.0,0.0,0.28676067974537994,-0.13679299752193125,-0.15456642415775185,-0.1077154690154293,0.20733047866922477,0.8324363501728376,0.5901717718697023,0.3237767270446261,0.8506262972206494,0.9475621234763173,-0.0887643041097067,0.30001829736285696,0.9364475615362748,0.8506262972206494
trustwallet,5.132532717560858,6.836978131212724,0.31189807940018266,0.4685774945831476,-0.5952958397018021,-0.04460976043425951,-0.2817049791910248,-0.7178005349535821,0.31189807940018266,0.04548767133754097,0.4599926868558557,0.013901571511693281,-0.36484117567063246,0.0,0.0,0.0,0.0,0.596009257216495,-0.45528507888198616,-0.33618760124422753,0.609992796664872,0.26946910661791823,0.1423480321363455,0.5268795361530456,-0.5441506042398293,1.1974455739272265,0.8416998302484385,-0.5335629971054054,0.44341764685150914,1.209403450285075,1.1974455739272265
umamidao.eth,0.4177980082684538,0.30019880715705766,0.9258001806942846,0.3468765393622328,-0.33662560369295713,-0.4910709832408281,-0.2772919085132502,-0.5524847811362464,0.9258001806942846,1.6325037770687638,0.16986934274321377,0.16006420338987296,-0.4263387899254393,0.0,0.0,0.0,0.0,0.5828438718240525,-0.4303669768914216,-0.33618760124422753,0.5331548821955829,0.012891566609926948,0.06884452316246517,0.6581803097131663,-0.6950505752366254,-0.07721826214035701,-0.42315268778528853,-0.8217391004965275,0.08369249450961032,0.3375134412537311,-0.07721826214035701
undeadpastelnft.eth,1.698624157843492,2.224652087475149,0.6644839297085041,-0.7002111219841135,-0.7474004703670777,-0.9889144018856623,0.3919365570788571,0.13768826999003284,0.6644839297085041,0.1918643081130973,0.8009493362632959,-0.811574229321908,-0.052906664960225926,0.0,0.0,0.0,0.0,-2.864157796934717,-0.7388582761027908,-0.33618760124422753,0.8691531642324678,-0.03149801017366141,-0.40987679405913746,-0.45437960256327803,-0.7633133328821041,0.5261906068598906,0.3956440116996861,-0.4797949107924528,-0.571973477880378,0.7701959698024886,0.5261906068598906
uniswapgovernance.eth,8.352856288257035,3.5129224652087476,-0.2444115960484592,0.5641829339346667,0.13112807916025968,0.6932610864754862,0.05022549097667599,0.7962537794103872,-0.2444115960484592,0.09756469561664748,0.2764613139474112,0.10730600130042754,1.9710648459895874,0.0,0.0,0.0,0.0,0.3332533788847701,-0.20859572075960206,-0.017099931918223576,0.17830071897002797,0.0214550557073994,1.4056474473136455,0.588105899992631,0.4718653621544849,1.8280302235826678,2.2055218411685535,0.696493166627981,0.49594915979087134,1.4163575470887544,1.8280302235826678
unlock-protocol.eth,-0.29843815421301617,-0.23260437375745527,-0.08140649343391493,0.03404743306497587,0.6880205500301887,0.1672688817142857,-0.05648469618288001,-0.037564340485213614,-0.08140649343391493,-0.2676841039080434,0.0057392565536509,-0.2939251486180383,0.7572637581884994,0.0,0.0,0.0,0.0,-1.5062077922851733,-0.32061859637743456,-0.0861512521848483,0.33533826697412616,-0.03149801017366141,1.040022290536148,0.4752971844864493,0.0017992422367070877,-0.8847520524404665,-0.6465566668110997,0.2555062308171693,-0.33367468850106674,-0.7220577576593251,-0.8847520524404665
usebraintrust.eth,-0.2872325554788634,-0.24055666003976142,0.7055235887966274,-0.031526531591427875,0.8555564276984461,0.28205680494620267,-0.23523609858476444,-0.1962733440770356,0.7055235887966274,0.6966469305753508,-0.9347982592041647,-0.043436740228670945,-0.12091149329280161,0.0,0.0,0.0,0.0,-1.5528374095624655,0.231673900295956,0.1189663368670042,0.24146903411468945,0.6842011787565561,0.2610789209475682,0.6187417340767549,0.5902369768649248,-1.2092853900639995,-1.2991678473231612,-0.5335629971054054,0.08249789349134257,-0.6593734158897505,-1.2092853900639995
vapornodes.eth,1.1028449318408546,1.3101391650099403,-0.025400456512723574,0.12903562130587584,-0.5863083356853459,-0.6773104821471705,-0.22384099368169186,-0.16298672175614387,-0.025400456512723574,-0.06305266347788147,-0.48929081890033427,0.44899056726139636,-0.08951642974196214,0.0,0.0,0.0,0.0,0.22734382531684116,0.09086069924896348,0.1944852834175758,-0.08863141234114474,5.352170686285674,0.056843005193128425,0.27415776366071654,0.14527531367006216,0.6948442645021841,0.5372245166450145,-0.1425323904226591,0.6580605188024193,0.6178313538493196,0.6948442645021841
vaultcraft-snapshot.eth,-0.2563140261511026,-0.21669980119284293,-0.37999151750394455,0.058785695368687226,0.7179589888140415,0.2363706079116029,-0.12840216443644722,-0.6434881016741361,-0.37999151750394455,0.20511254060641906,-0.5640222886466046,0.42995076490419737,-0.28751846852395996,0.0,0.0,0.0,0.0,0.23522494755165455,0.1835241930696498,-0.17396361764624305,0.18534868527334783,1.636822318945361,-0.09616734512079654,-0.05184446988493552,-0.10295681903302252,-0.3308032084909273,-0.5608324198107035,0.08620585112099086,0.32771098303214014,-0.5214444587728682,-0.3308032084909273
venus-xvs.eth,-0.3158242862473188,-0.2644135188866799,-0.4301793685358142,0.04476075309437293,2.008376254990473,1.0381863729696728,0.27117115871593633,-0.026027362065512205,-0.4301793685358142,-0.5267958577081393,1.1501425826104772,-1.5318289028314291,1.0478858751173956,0.0,0.0,0.0,0.0,0.08864934691565228,-0.13558194411931998,0.9550981965523824,-0.09373634544054579,0.47350518343594766,0.7757559663121064,0.5941249210412601,0.37285490647255487,-0.6612947499044328,-0.3563875157764294,0.7364760689380234,0.13650516780456443,-0.8408238608960293,-0.6612947499044328
vestafinance.eth,26.558137718473965,29.624254473161034,0.8028568374214595,0.5169704643491685,0.33588264371994225,1.0284999459793551,-0.23470437652351114,-0.20149480713651763,0.8028568374214595,1.4902714309695326,-0.48182462843993795,1.340920061877999,-0.4192159269326796,0.0,0.0,0.0,0.0,0.2204107239258111,-0.005239662927134311,0.4876112933075546,-0.15066647178290662,-0.019812239587975487,0.025085976493701936,0.7826649507748712,-0.057353340235404664,1.8494715724138564,1.4205438744927683,-0.7765839741107745,0.17726754499421415,1.922753996217069,1.8494715724138564
veyfi.eth,-0.29644713448780824,-0.20874751491053678,0.6679358152890466,-0.0492484183413713,0.07868311785144444,-0.33882508714316484,0.005058419735840238,0.5667973409007285,0.6679358152890466,-0.34927776288487994,0.7140716225727711,-0.47132748628787585,2.7124946699177257,0.0,0.0,0.0,0.0,-2.2875152366852776,-0.5592476054180596,-0.06699110107027846,0.7438796527642642,-0.03149801017366141,1.8669667527954272,0.9038764141270704,0.38959281473993285,-1.2594800238820179,-0.6322440409264148,0.2555062308171693,-0.5778452986162705,-0.710261930849741,-1.2594800238820179
vnetwork.eth,1.1929683546160788,1.095427435387674,3.2541658726035587,-0.039303592822839004,-0.7134724588403755,-0.9051345167321383,-0.2804539885567772,-1.189055988825862,3.2541658726035587,3.144766917538308,-0.025820982608944578,1.8070082894623212,-0.6404470520260341,0.0,0.0,0.0,0.0,-1.6569636753896093,3.4526398298284544,0.4578587504661457,-0.06309973489901832,12.657741407826123,-0.36770407991353793,0.0362447295352105,0.1374351050478501,-0.17210214977938726,-0.7339974497162921,-1.2796251343188294,1.4411166030308378,0.6444634180393939,-0.17210214977938726
voltagefinance.eth,-0.20243480309935324,-0.12127236580516898,0.5266169569778147,0.27648999747926295,0.4359617828000777,-0.04708423018790079,-0.30829821566070925,-1.0462639749207374,0.5266169569778147,0.186342418994765,-0.061890184829084836,0.7438065696672324,-0.5695551988859057,0.0,0.0,0.0,0.0,-0.27805443687963016,-0.3334127044883391,-0.19275673839404836,0.5369776148521214,5.033169209449881,-0.2337976596868697,0.11908603251867576,-0.43459891607083645,-0.7613811128897565,-1.212491833002575,-0.8217391004965275,0.5921784164972655,-0.35120477543177314,-0.7613811128897565
vote-perp.eth,0.03857511794051465,0.12922465208747516,-0.12654654636515011,0.3790513031204615,0.19338853800237416,-0.07841957517063697,-0.2598090444717461,-0.17258105841529794,-0.12654654636515011,-0.40962839721673233,-0.28129938115524944,1.0325861235397327,-0.1972573574071427,0.0,0.0,0.0,0.0,-0.5873520929957454,-0.1301276748971038,1.276966462552103,-0.18786702407247458,0.8779439182577372,0.16125624686940812,0.5410004121955274,-0.017309508274229623,0.08874174124066343,-0.10248178599127021,-0.12860235138824364,0.37202958103402894,0.04419270177697884,0.08874174124066343
